harvest_year,strip,section,plot,section_1926-67,fertilizer_code,cropping,previous_crop,fym_factor_level,fym_applied,fym_date,castor_meal_factor_level,castor_meal_n_applied,castor_meal_date,n_factor_level,spring_n_kg/ha,spring_n_date,total_fertilizer_n_amount,p_factor_level,p_amount,p_date,k_factor_level,k_amount,k_date,na_factor_level,na_amount,na_date,mg_factor_level,mg_amount,mg_date,sow_date,harvest_date,cultivar,tgw,grain,straw,note
1968,1,2,1\2,II,FYM N2 PK,spring beans,winter wheat,FYM,35,1967-09-18,nil,0,*,N2,96,1968-03-26,96,P,35.000,1967-09-19,K,90,1967-09-19,nil,0,1967-09-19,nil,0.000,1967-09-19,1968-03-04,1968-09-06,Maris Bead,*,3.200,1.410,*
1968,21,2,21\2,II,FYM N2,spring beans,winter wheat,FYM,35,1967-09-18,nil,0,*,N2,96,1968-03-26,96,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,1968-03-04,1968-09-06,Maris Bead,*,4.540,2.910,10
1968,22,2,22\2,II,FYM,spring beans,winter wheat,FYM,35,1967-09-18,nil,0,*,nil,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,1968-03-04,1968-09-06,Maris Bead,*,5.270,3.860,11
1968,3,2,3\2,II,Nil,spring beans,winter wheat,nil,0,*,nil,0,*,nil,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,1968-03-04,1968-09-06,Maris Bead,*,1.330,0.900,*
1968,5,2,5\2,II,PKNaMg,spring beans,winter wheat,nil,0,*,nil,0,*,nil,0,*,0,P,35.000,1967-09-19,K,90,1967-09-19,Na,16,1967-09-19,Mg,11.000,1967-09-19,1968-03-04,1968-09-06,Maris Bead,*,4.010,2.640,*
1968,6,2,6\2,II,N1PKNaMg,spring beans,winter wheat,nil,0,*,nil,0,*,N1,48,1968-03-26,48,P,35.000,1967-09-19,K,90,1967-09-19,Na,16,1967-09-19,Mg,11.000,1967-09-19,1968-03-04,1968-09-06,Maris Bead,*,4.310,2.860,*
1968,7,2,7\2,II,N2PKNaMg,spring beans,winter wheat,nil,0,*,nil,0,*,N2,96,1968-03-26,96,P,35.000,1967-09-19,K,90,1967-09-19,Na,16,1967-09-19,Mg,11.000,1967-09-19,1968-03-04,1968-09-06,Maris Bead,*,4.620,2.950,*
1968,8,2,8\2,II,N3PKNaMg,spring beans,winter wheat,nil,0,*,nil,0,*,N3,144,1968-03-26,144,P,35.000,1967-09-19,K,90,1967-09-19,Na,16,1967-09-19,Mg,11.000,1967-09-19,1968-03-04,1968-09-06,Maris Bead,*,4.650,2.900,*
1968,9,2,9\2,II,N4PKNaMg,spring beans,winter wheat,nil,0,*,nil,0,*,N4,192,1968-03-26,192,P,35.000,1967-09-19,K,90,1967-09-19,Na,16,1967-09-19,Mg,11.000,1967-09-19,1968-03-04,1968-09-06,Maris Bead,*,4.450,2.320,*
1968,10,2,10\2,II,N2,spring beans,winter wheat,nil,0,*,nil,0,*,N2,96,1968-03-26,96,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,1968-03-04,1968-09-06,Maris Bead,*,0.760,0.680,*
1968,11,2,11\2,II,N2P,spring beans,winter wheat,nil,0,*,nil,0,*,N2,96,1968-03-26,96,P,35.000,1967-09-19,nil,0,*,nil,0,1967-09-19,nil,0.000,1967-09-19,1968-03-04,1968-09-06,Maris Bead,*,0.500,0.650,*
1968,12,2,12\2,II,N2PNa*,spring beans,winter wheat,nil,0,*,nil,0,*,N2,96,1968-03-26,96,P,35.000,1967-09-19,nil,0,*,Na*,57,1967-09-19,nil,0.000,1967-09-19,1968-03-04,1968-09-06,Maris Bead,*,0.550,0.910,*
1968,13,2,13\2,II,N2PK,spring beans,winter wheat,nil,0,*,nil,0,*,N2,96,1968-03-26,96,P,35.000,1967-09-19,K,90,1967-09-19,nil,0,1967-09-19,nil,0.000,1967-09-19,1968-03-04,1968-09-06,Maris Bead,*,3.480,2.150,*
1968,14,2,14\2,II,N2PKMg*,spring beans,winter wheat,nil,0,*,nil,0,*,N2,96,1968-03-26,96,P,35.000,1967-09-19,K,90,1967-09-19,nil,0,1967-09-19,Mg*,31.000,1967-09-19,1968-03-04,1968-09-06,Maris Bead,*,2.010,1.460,*
1968,15,2,15\2,II,N3PKNaMg,spring beans,winter wheat,nil,0,*,nil,0,*,N3,144,1968-03-26,144,P,35.000,1967-09-19,K,90,1967-09-19,Na,16,1967-09-19,Mg,11.000,1967-09-19,1968-03-04,1968-09-06,Maris Bead,*,3.920,2.250,*
1968,16,2,16\2,II,N2PKNaMg,spring beans,winter wheat,nil,0,*,nil,0,*,N2,96,1968-03-26,96,P,35.000,1967-09-19,K,90,1967-09-19,Na,16,1967-09-19,Mg,11.000,1967-09-19,1968-03-04,1968-09-06,Maris Bead,*,3.630,2.470,*
1968,17,2,17\2,II,N2 1/2[PKNaMg],spring beans,winter wheat,nil,0,*,nil,0,*,N2,96,1968-03-26,96,1/2 P,17.500,1967-09-19,1/2 K,45,1967-09-19,1/2 Na,8,1967-09-19,1/2 Mg,5.500,1967-09-19,1968-03-04,1968-09-06,Maris Bead,*,3.530,1.830,*
1968,18,2,18\2,II,N2 1/2[PKNaMg],spring beans,winter wheat,nil,0,*,nil,0,*,N2,96,1968-03-26,96,1/2 P,17.500,1967-09-19,1/2 K,45,1967-09-19,1/2 Na,8,1967-09-19,1/2 Mg,5.500,1967-09-19,1968-03-04,1968-09-06,Maris Bead,*,3.340,1.630,*
1968,19,2,19\2,II,C,spring beans,winter wheat,nil,0,*,C,96,1967-09-19,nil,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,1968-03-04,1968-09-06,Maris Bead,*,2.510,1.820,*
1969,1,7,1\7,IV,FYM N2 PK,spring beans,potatoes,FYM,35,1968-10-04,nil,0,*,N2,96,1969-04-09,96,P,35.000,1968-09-25,K,90,1968-09-25,nil,0,*,nil,0.000,*,1969-03-24,1969-09-10,Maris Bead,*,2.610,2.190,*
1969,21,7,21\7,IV,FYM N2,spring beans,potatoes,FYM,35,1968-10-04,nil,0,*,N2,96,1969-04-09,96,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,1969-03-24,1969-09-10,Maris Bead,*,1.480,2.670,10
1969,22,7,22\7,IV,FYM,spring beans,potatoes,FYM,35,1968-10-04,nil,0,*,nil,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,1969-03-24,1969-09-10,Maris Bead,*,2.160,2.780,11
1969,3,7,3\7,IV,Nil,spring beans,potatoes,nil,0,*,nil,0,*,nil,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,1969-03-24,1969-09-10,Maris Bead,*,1.050,0.760,*
1969,5,7,5\7,IV,PKNaMg,spring beans,potatoes,nil,0,*,nil,0,*,nil,0,*,0,P,35.000,1968-09-25,K,90,1968-09-25,Na,16,1968-09-25,Mg,11.000,1968-09-25,1969-03-24,1969-09-10,Maris Bead,*,2.240,2.220,*
1969,6,7,6\7,IV,N1PKNaMg,spring beans,potatoes,nil,0,*,nil,0,*,N1,48,1969-04-09,48,P,35.000,1968-09-25,K,90,1968-09-25,Na,16,1968-09-25,Mg,11.000,1968-09-25,1969-03-24,1969-09-10,Maris Bead,*,2.870,3.070,*
1969,7,7,7\7,IV,N2PKNaMg,spring beans,potatoes,nil,0,*,nil,0,*,N2,96,1969-04-09,96,P,35.000,1968-09-25,K,90,1968-09-25,Na,16,1968-09-25,Mg,11.000,1968-09-25,1969-03-24,1969-09-10,Maris Bead,*,3.260,3.650,*
1969,8,7,8\7,IV,N3PKNaMg,spring beans,potatoes,nil,0,*,nil,0,*,N3,144,1969-04-09,144,P,35.000,1968-09-25,K,90,1968-09-25,Na,16,1968-09-25,Mg,11.000,1968-09-25,1969-03-24,1969-09-10,Maris Bead,*,3.220,3.500,*
1969,9,7,9\7,IV,N4PKNaMg,spring beans,potatoes,nil,0,*,nil,0,*,N4,192,1969-04-09,192,P,35.000,1968-09-25,K,90,1968-09-25,Na,16,1968-09-25,Mg,11.000,1968-09-25,1969-03-24,1969-09-10,Maris Bead,*,3.620,3.040,*
1969,10,7,10\7,IV,N2,spring beans,potatoes,nil,0,*,nil,0,*,N2,96,1969-04-09,96,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,1969-03-24,1969-09-10,Maris Bead,*,2.010,1.100,*
1969,11,7,11\7,IV,N2P,spring beans,potatoes,nil,0,*,nil,0,*,N2,96,1969-04-09,96,P,35.000,1968-09-25,nil,0,*,nil,0,*,nil,0.000,*,1969-03-24,1969-09-10,Maris Bead,*,1.410,0.750,*
1969,12,7,12\7,IV,N2PNa*,spring beans,potatoes,nil,0,*,nil,0,*,N2,96,1969-04-09,96,P,35.000,1968-09-25,nil,0,*,Na*,57,1968-09-25,nil,0.000,*,1969-03-24,1969-09-10,Maris Bead,*,1.050,0.840,*
1969,13,7,13\7,IV,N2PK,spring beans,potatoes,nil,0,*,nil,0,*,N2,96,1969-04-09,96,P,35.000,1968-09-25,K,90,1968-09-25,nil,0,*,nil,0.000,*,1969-03-24,1969-09-10,Maris Bead,*,3.420,3.100,*
1969,14,7,14\7,IV,N2PKMg*,spring beans,potatoes,nil,0,*,nil,0,*,N2,96,1969-04-09,96,P,35.000,1968-09-25,K,90,1968-09-25,nil,0,*,Mg*,31.000,1968-09-25,1969-03-24,1969-09-10,Maris Bead,*,2.680,2.810,*
1969,15,7,15\7,IV,N3PKNaMg,spring beans,potatoes,nil,0,*,nil,0,*,N3,144,1969-04-09,144,P,35.000,1968-09-25,K,90,1968-09-25,Na,16,1968-09-25,Mg,11.000,1968-09-25,1969-03-24,1969-09-10,Maris Bead,*,3.050,3.530,*
1969,16,7,16\7,IV,N2PKNaMg,spring beans,potatoes,nil,0,*,nil,0,*,N2,96,1969-04-09,96,P,35.000,1968-09-25,K,90,1968-09-25,Na,16,1968-09-25,Mg,11.000,1968-09-25,1969-03-24,1969-09-10,Maris Bead,*,3.400,4.010,*
1969,17,7,17\7,IV,N2 1/2[PKNaMg],spring beans,potatoes,nil,0,*,nil,0,*,N2,96,1969-04-09,96,1/2 P,17.500,1968-09-25,1/2 K,45,1968-09-25,1/2 Na,8,1968-09-25,1/2 Mg,5.500,1968-09-25,1969-03-24,1969-09-10,Maris Bead,*,3.440,3.570,*
1969,18,7,18\7,IV,N2 1/2[PKNaMg],spring beans,potatoes,nil,0,*,nil,0,*,N2,96,1969-04-09,96,1/2 P,17.500,1968-09-25,1/2 K,45,1968-09-25,1/2 Na,8,1968-09-25,1/2 Mg,5.500,1968-09-25,1969-03-24,1969-09-10,Maris Bead,*,3.520,3.480,*
1969,19,7,19\7,IV,C,spring beans,potatoes,nil,0,*,C,96,1968-09-25,nil,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,1969-03-24,1969-09-10,Maris Bead,*,2.690,2.530,*
1970,1,4,1\4,III,FYM N2 PK,spring beans,potatoes,FYM,35,1969-10-01,nil,0,*,N2,96,1970-04-17,96,P,35.000,1969-09-29,K,90,1969-09-29,nil,0,*,nil,0.000,*,1970-03-21,1970-09-02,Maris Bead,*,1.140,1.570,*
1970,21,4,21\4,III,FYM N2,spring beans,potatoes,FYM,35,1969-10-01,nil,0,*,N2,96,1970-04-17,96,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,1970-03-21,1970-09-02,Maris Bead,*,0.990,2.550,10
1970,22,4,22\4,III,FYM,spring beans,potatoes,FYM,35,1969-10-01,nil,0,*,nil,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,1970-03-21,1970-09-02,Maris Bead,*,1.360,2.160,11
1970,3,4,3\4,III,Nil,spring beans,potatoes,nil,0,*,nil,0,*,nil,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,1970-03-21,1970-09-02,Maris Bead,*,0.330,0.480,*
1970,5,4,5\4,III,PKNaMg,spring beans,potatoes,nil,0,*,nil,0,*,nil,0,*,0,P,35.000,1969-09-29,K,90,1969-09-29,Na,16,1969-09-29,Mg,11.000,1969-09-29,1970-03-21,1970-09-02,Maris Bead,*,0.390,0.830,*
1970,6,4,6\4,III,N1PKNaMg,spring beans,potatoes,nil,0,*,nil,0,*,N1,48,1970-04-17,48,P,35.000,1969-09-29,K,90,1969-09-29,Na,16,1969-09-29,Mg,11.000,1969-09-29,1970-03-21,1970-09-02,Maris Bead,*,0.650,0.950,*
1970,7,4,7\4,III,N2PKNaMg,spring beans,potatoes,nil,0,*,nil,0,*,N2,96,1970-04-17,96,P,35.000,1969-09-29,K,90,1969-09-29,Na,16,1969-09-29,Mg,11.000,1969-09-29,1970-03-21,1970-09-02,Maris Bead,*,0.920,1.220,*
1970,8,4,8\4,III,N3PKNaMg,spring beans,potatoes,nil,0,*,nil,0,*,N3,144,1970-04-17,144,P,35.000,1969-09-29,K,90,1969-09-29,Na,16,1969-09-29,Mg,11.000,1969-09-29,1970-03-21,1970-09-02,Maris Bead,*,1.110,1.770,*
1970,9,4,9\4,III,N4PKNaMg,spring beans,potatoes,nil,0,*,nil,0,*,N4,192,1970-04-17,192,P,35.000,1969-09-29,K,90,1969-09-29,Na,16,1969-09-29,Mg,11.000,1969-09-29,1970-03-21,1970-09-02,Maris Bead,*,1.110,2.070,*
1970,10,4,10\4,III,N2,spring beans,potatoes,nil,0,*,nil,0,*,N2,96,1970-04-17,96,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,1970-03-21,1970-09-02,Maris Bead,*,0.590,0.240,*
1970,11,4,11\4,III,N2P,spring beans,potatoes,nil,0,*,nil,0,*,N2,96,1970-04-17,96,P,35.000,1969-09-29,nil,0,*,nil,0,*,nil,0.000,*,1970-03-21,1970-09-02,Maris Bead,*,0.610,0.810,*
1970,12,4,12\4,III,N2PNa*,spring beans,potatoes,nil,0,*,nil,0,*,N2,96,1970-04-17,96,P,35.000,1969-09-29,nil,0,*,Na*,57,1969-09-29,nil,0.000,*,1970-03-21,1970-09-02,Maris Bead,*,1.100,1.450,*
1970,13,4,13\4,III,N2PK,spring beans,potatoes,nil,0,*,nil,0,*,N2,96,1970-04-17,96,P,35.000,1969-09-29,K,90,1969-09-29,nil,0,*,nil,0.000,*,1970-03-21,1970-09-02,Maris Bead,*,1.260,1.370,*
1970,14,4,14\4,III,N2PKMg*,spring beans,potatoes,nil,0,*,nil,0,*,N2,96,1970-04-17,96,P,35.000,1969-09-29,K,90,1969-09-29,nil,0,*,Mg*,31.000,1969-09-29,1970-03-21,1970-09-02,Maris Bead,*,1.050,1.160,*
1970,15,4,15\4,III,N3PKNaMg,spring beans,potatoes,nil,0,*,nil,0,*,N3,144,1970-04-17,144,P,35.000,1969-09-29,K,90,1969-09-29,Na,16,1969-09-29,Mg,11.000,1969-09-29,1970-03-21,1970-09-02,Maris Bead,*,1.190,1.570,*
1970,16,4,16\4,III,N2PKNaMg,spring beans,potatoes,nil,0,*,nil,0,*,N2,96,1970-04-17,96,P,35.000,1969-09-29,K,90,1969-09-29,Na,16,1969-09-29,Mg,11.000,1969-09-29,1970-03-21,1970-09-02,Maris Bead,*,1.370,1.820,*
1970,17,4,17\4,III,N2 1/2[PKNaMg],spring beans,potatoes,nil,0,*,nil,0,*,N2,96,1970-04-17,96,1/2 P,17.500,1969-09-29,1/2 K,45,1969-09-29,1/2 Na,8,1969-09-29,1/2 Mg,5.500,1969-09-29,1970-03-21,1970-09-02,Maris Bead,*,1.320,1.340,*
1970,18,4,18\4,III,N2 1/2[PKNaMg],spring beans,potatoes,nil,0,*,nil,0,*,N2,96,1970-04-17,96,1/2 P,17.500,1969-09-29,1/2 K,45,1969-09-29,1/2 Na,8,1969-09-29,1/2 Mg,5.500,1969-09-29,1970-03-21,1970-09-02,Maris Bead,*,1.410,1.590,*
1970,19,4,19\4,III,C,spring beans,potatoes,nil,0,*,C,96,1969-09-29,nil,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,1970-03-21,1970-09-02,Maris Bead,*,0.960,1.070,*
1971,1,2,1\2,II,FYM N2 PK,spring beans,potatoes,FYM,35,1970-09-22,nil,0,*,N2,96,1971-02-24,96,P,35.000,1970-09-18,K,90,1970-09-18,nil,0,*,nil,0.000,*,1971-02-25,1971-09-02,Maris Bead,*,1.940,2.200,*
1971,21,2,21\2,II,FYM N2,spring beans,potatoes,FYM,35,1970-09-22,nil,0,*,N2,96,1971-02-24,96,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,1971-02-25,1971-09-02,Maris Bead,*,2.600,4.150,10
1971,22,2,22\2,II,FYM,spring beans,potatoes,FYM,35,1970-09-22,nil,0,*,nil,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,1971-02-25,1971-09-02,Maris Bead,*,2.580,3.540,11
1971,3,2,3\2,II,Nil,spring beans,potatoes,nil,0,*,nil,0,*,nil,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,1971-02-25,1971-09-02,Maris Bead,*,2.020,1.410,*
1971,5,2,5\2,II,PKNaMg,spring beans,potatoes,nil,0,*,nil,0,*,nil,0,*,0,P,35.000,1970-09-18,K,90,1970-09-18,Na,16,1970-09-18,Mg,11.000,1970-09-18,1971-02-25,1971-09-02,Maris Bead,*,2.690,2.110,*
1971,6,2,6\2,II,N1PKNaMg,spring beans,potatoes,nil,0,*,nil,0,*,N1,48,1971-02-24,48,P,35.000,1970-09-18,K,90,1970-09-18,Na,16,1970-09-18,Mg,11.000,1970-09-18,1971-02-25,1971-09-02,Maris Bead,*,2.530,3.040,*
1971,7,2,7\2,II,N2PKNaMg,spring beans,potatoes,nil,0,*,nil,0,*,N2,96,1971-02-24,96,P,35.000,1970-09-18,K,90,1970-09-18,Na,16,1970-09-18,Mg,11.000,1970-09-18,1971-02-25,1971-09-02,Maris Bead,*,2.560,3.370,*
1971,8,2,8\2,II,N3PKNaMg,spring beans,potatoes,nil,0,*,nil,0,*,N3,144,1971-02-24,144,P,35.000,1970-09-18,K,90,1970-09-18,Na,16,1970-09-18,Mg,11.000,1970-09-18,1971-02-25,1971-09-02,Maris Bead,*,2.410,3.010,*
1971,9,2,9\2,II,N4PKNaMg,spring beans,potatoes,nil,0,*,nil,0,*,N4,192,1971-02-24,192,P,35.000,1970-09-18,K,90,1970-09-18,Na,16,1970-09-18,Mg,11.000,1970-09-18,1971-02-25,1971-09-02,Maris Bead,*,2.520,3.070,*
1971,10,2,10\2,II,N2,spring beans,potatoes,nil,0,*,nil,0,*,N2,96,1971-02-24,96,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,1971-02-25,1971-09-02,Maris Bead,*,1.530,0.680,*
1971,11,2,11\2,II,N2P,spring beans,potatoes,nil,0,*,nil,0,*,N2,96,1971-02-24,96,P,35.000,1970-09-18,nil,0,*,nil,0,*,nil,0.000,*,1971-02-25,1971-09-02,Maris Bead,*,0.490,1.840,*
1971,12,2,12\2,II,N2PNa*,spring beans,potatoes,nil,0,*,nil,0,*,N2,96,1971-02-24,96,P,35.000,1970-09-18,nil,0,*,Na*,57,1970-09-18,nil,0.000,*,1971-02-25,1971-09-02,Maris Bead,*,1.060,1.750,*
1971,13,2,13\2,II,N2PK,spring beans,potatoes,nil,0,*,nil,0,*,N2,96,1971-02-24,96,P,35.000,1970-09-18,K,90,1970-09-18,nil,0,*,nil,0.000,*,1971-02-25,1971-09-02,Maris Bead,*,2.190,2.780,*
1971,14,2,14\2,II,N2PKMg*,spring beans,potatoes,nil,0,*,nil,0,*,N2,96,1971-02-24,96,P,35.000,1970-09-18,K,90,1970-09-18,nil,0,*,Mg*,31.000,1970-09-18,1971-02-25,1971-09-02,Maris Bead,*,2.070,2.220,*
1971,15,2,15\2,II,N3PKNaMg,spring beans,potatoes,nil,0,*,nil,0,*,N3,144,1971-02-24,144,P,35.000,1970-09-18,K,90,1970-09-18,Na,16,1970-09-18,Mg,11.000,1970-09-18,1971-02-25,1971-09-02,Maris Bead,*,2.140,2.520,*
